,id,target,candidate,rouge1,rouge2,rougeL,rougeLs,chrf
65,65,"[""Anaesthetic gas may have been used against Jenson Button and his wife Jessica during a burglary in France, the Formula 1 driver's spokesman says.""]","['Two men, who stole jewellery including Jessica\'s engagement ring, may have pumped gas through the air conditioning before Monday\'s break-in, he said. The spokesman said they were unharmed but ""unsurprisingly shaken"". But medical experts said they were sceptical that burglars had used gas in the raid on the villa in Saint Tropez.']",0.2249999999999999,0.0256410256410256,0.125,0.125,31.435745509118785
66,66,"[""A Moscow court has rejected a female flight attendant's sex discrimination claim against the Russian national carrier Aeroflot.""]",['It is the second such claim to be rejected in court this week. The plaintiffs accused the airline of favouring slim and attractive cabin crew. Aeroflot said its rules were designed to ensure passenger safety.'],0.1851851851851851,0.0,0.1111111111111111,0.1111111111111111,30.250049335487645
67,67,['The parents of a Buckingham girl who was killed by a cyclist will be in the House of Commons later as their fight to change the law continues.'],"['Rhiannon Bennett, 17, was walking with friends when she was hit by cyclist Jason Howard on 2 April 2007. Howard was convicted of ""dangerous cycling"" and fined. Under the charge there was no penalty of imprisonment.']",0.1875,0.0,0.15625,0.15625,24.792344427963737
68,68,['Members of the Fire Brigades Union in England and Wales have held a further strike on Christmas Eve in a dispute over pensions.'],"['The strike lasting for five hours ended at midnight and further action is scheduled for the New Year. But members of the FBU in Surrey and Kent were recalled after flooding was declared a ""major incident"". Scottish firefighters voted against a strike but have joined an overtime ban.']",0.2816901408450704,0.0579710144927536,0.1971830985915492,0.1971830985915492,31.03225445135055
69,69,"[""An Irish policeman who claims some colleagues routinely cancelled motorists' penalty points is to give evidence to politicians.""]","['The Public Accounts Committee hearing is to go ahead in private, despite calls to cancel it by the head of the police and the minister for justice. They argued the government spending watchdog was not the appropriate forum. Sergeant Maurice McCabe claims there is corruption, with penalty points often being quashed for friends and family.']",0.1643835616438356,0.056338028169014,0.0821917808219178,0.0821917808219178,30.14196159983456
70,70,"['Scores of councils in England say they cannot guarantee primaries will reopen on 1 June, throwing government plans to get pupils back to school into chaos.']","[""By Hannah RichardsonEducation and social affairs reporter Only 20 of 99 councils to respond to a BBC Breakfast survey said they were advising schools to open more widely on Boris Johnson's target date. Of the 99 who responded, two thirds (68), could not guarantee schools would reopen to Reception, Year 1 and Year 6. It comes as the government prepares to publish scientific advice on its plan.""]",0.2127659574468085,0.0,0.1702127659574468,0.1702127659574468,33.25168597066446
71,71,"['The first Large Blue butterflies at a Somerset nature reserve have begun emerging a month later than normal, the National Trust has said.']","[""Last summer about 50,000 eggs were laid at Collard Hill but the cooler spring temperatures slowed down their metamorphosis. Ranger, Ian Clemmett, said despite the late start they hoped for another good year building on previous years. The caterpillars pupate in ants' nests before they crawl out as butterflies.""]",0.136986301369863,0.0,0.0821917808219178,0.0821917808219178,27.153778797282325
72,72,['Dig out your cork wedges and designer sunglasses because Love Island is heading back to our screens.'],"[""Another group of toned and tanned singletons are turning to TV to help them out with their failed love lives. But Love Island is nothing without the villa, and it's been given a makeover for the 2018 season of the show. Changes have been made to the decor as well as some of the house rules.""]",0.1621621621621621,0.0555555555555555,0.1351351351351351,0.1351351351351351,26.33199283564519
73,73,"['The creator of a ""Swindon Town"" dress worn to the Baftas by Daisy May Cooper screamed when she saw it on the red carpet.']","['The cult BBC Three sitcom This Country picked up best scripted comedy and best female comedy performance for its star. The red football shirt dress made its debut on the red carpet at the Bafta Television Awards on Sunday evening. Dress creator Fiona Hesford said: ""You always think the worst - but when I saw her I thought she\'s so pulled it off."" Worn by the star of the BBC Three mockumentary, the red polyester crepe dress not only featured Swindon on the front, but ""Mucklowe"" - Cooper\'s character Kerry\'s surname - on the back.']",0.2857142857142857,0.0512820512820512,0.134453781512605,0.134453781512605,30.419467056322503
74,74,"['The rules on visiting residents in care homes are to be relaxed, the Scottish government has announced.']","['Indoor visits will no longer be limited to 30 minutes, and can now last up to four hours. Visitors will be allowed to hold hands with residents as long as they stick to rules to stop the infection spreading. And up to six visitors from two households, including children, will be able to attend outdoor visits which can last up to one hour.']",0.125,0.0,0.075,0.075,24.151154609292483
75,75,"['New technology is to be used to block mobile phones that have been smuggled into prison, even if the authorities are unable to find the device.']","[""The Scottish Prison Service (SPS) has been trialling techniques that can detect phones from their mobile signal. They are then able to block the phone, and seek a court order to completely remove the device from the network. This effectively makes the device useless, even if a different sim card is inserted into it, MSPs on the Scottish Parliament's justice committee have now approved the technology for use, after Justice Secretary Michael Matheson offered assurances that it was unlikely to interfere with mobile phones being used by people living close to prisons.""]",0.3361344537815126,0.0683760683760683,0.1008403361344537,0.1008403361344537,34.83514657247848
76,76,['A man has died after being found with serious injuries at a house in Birmingham.'],"['Police said they were called to an injured man at a house in Hunters Road, Lozells in the early hours of Sunday. He died later in hospital. Two men, both aged 43, have been arrested, one on suspicion of assault and the other on suspicion of wounding.']",0.1935483870967742,0.1,0.1612903225806451,0.1612903225806451,26.8658729700327
77,77,"[""HSBC's share price has fallen to its lowest level since 1995 amid allegations of money laundering.""]","['In 2013 and 2014 the bank allowed fraudsters to transfer millions of dollars around the world even after it had learned of their scam, leaked secret files show. HSBC says it has always met its legal duties on reporting such activity. On Monday in Hong Kong, the shares fell more than 5.3% to close at HK$29.30.']",0.131578947368421,0.0,0.0789473684210526,0.0789473684210526,25.026451674202853
78,78,"['From gender-neutral bots to period-friendly healthcare trackers, cars with more storage and clothes with bigger pockets - the world could be a very different place if there were more women working in tech.']","['By Zoe KleinmanTechnology reporter, BBC News We asked a group of women who are working in the fields of science, technology, engineering and maths (Stem) how the world might be compared to now, if more women were present in these male-dominated industries. Now in its eighth year, the annual celebration of women working in Stem is named after the woman regarded as the world\'s first computer programmer - Ada Lovelace - because of her work with inventor Charles Babbage on his idea for an ""analytical engine"" in the 1800s. Kriti Sharma, director, Bots and AI, Sage ""If there were more women working in bots & Artificial Intelligence (AI), women wouldn\'t be an afterthought when building new technology.']",0.2119205298013245,0.0939597315436241,0.1456953642384106,0.1456953642384106,29.936216026622866
79,79,"['People who tried to escape from East Germany during the Cold War could be shot, jailed and tortured. But the government was so short of money that some ended up being secretly sold - to West Germany, the country most of them had been trying to reach in the first place.']","['By Gavin HainesLondon ""I found myself at a police station on my own. The counter seemed so high because I was only a little girl and I remember the policeman asking: \'Why are you not crying?\' I think about his words now and ask myself: \'Yeah, why wasn\'t I crying?\' I suppose I was in shock."" Daniela Walther recalls the night she was caught trying to flee East Berlin. It was 13 August 1961.']",0.16,0.016260162601626,0.112,0.112,24.849545135960216
80,80,"['Fifteen rising music artists have been named on the longlist for the BBC Sound of 2014 , which showcases some of the brightest new acts for the year ahead.']","[""The list was compiled using tips from 170 tastemakers, who each named their favourite three emerging artists. Californian trio Haim came out on top last year, with Adele, Ellie Goulding and Jessie J also among past winners. This year's crop includes singers Sam Smith and Ella Eyre, who have both already featured on number one singles.""]",0.1411764705882353,0.0,0.0705882352941176,0.0705882352941176,25.800582993651844
81,81,"[""The US has said its decision to refuse an extradition request for Harry Dunn's alleged killer was final.""]","['It comes after an Interpol Red Notice was issued for US national Anne Sacoolas who is now ""wanted internationally"". A US official said she had diplomatic immunity, but Downing Street branded the refusal ""a denial of justice"". Mr Dunn, 19, died after a crash in Northamptonshire, with Mrs Sacoolas accused of death by dangerous driving.']",0.1891891891891891,0.0,0.081081081081081,0.081081081081081,21.313194230631364
82,82,['Chief Colombian government peace negotiator Humberto de la Calle has said the leftist Farc rebel group will be held to account for all the acts of violence it has committed.'],"['His comments come as peace negotiations resume in Cuba aimed at ending more than five decades of conflict. Mr de la Calle reaffirmed that the army would continue fighting until the end. More than 220,000 people are estimated to have been killed in the conflict, most of them civilians.']",0.2,0.0512820512820512,0.2,0.2,31.47913653257481
83,83,"['Hurricane Florence, which is nearing the US East Coast, could kill ""a lot of people"", officials warn.']","[""The Federal Emergency Management Agency (Fema) says storm surges could bring catastrophic flooding to inland areas. Nearly 1.7m people along the coastlines of North Carolina, South Carolina and Virginia have been ordered to evacuate. Strong winds and heavy rains have already begun lashing North Carolina's coastline, leading to some early flooding.""]",0.1142857142857143,0.0,0.0857142857142857,0.0857142857142857,20.48290563904329
84,84,"['In our series of letters from African journalist, Yousra Elbagir looks at how Sudanese youth are using social media to express their African identity.']","[""Sudan's President Omar al-Bashir has announced a strategic partnership with the Gulf Cooperation Council (GCC), a regional political organisation that brings together seven Arab states. The move comes after a series of bilateral talks and a stream of multi-million dollar investments from Saudi Arabia and the United Arab Emirates. While the East African nation's government leans ever closer to the Arab world - Sudan joined the Arab League two weeks after its independence in 1956 - millennials are taking to social media to celebrate their African heritage.""]",0.1946902654867256,0.072072072072072,0.1769911504424778,0.1769911504424778,30.52673884240575
85,85,"['On a tiny stretch of the fast-flowing Valsan river in Romania lives one of the rarest fish in Europe, and quite possibly the world.']","['By Stephen McGrathCurtea de Arges, Romania The 65-million-year-old Asprete was first discovered by a biology student in 1956, and for decades it has teetered on the brink of extinction. ""After many years trying to save [it], people were telling us that the species was extinct,"" Nicolae Craciun, a 59-year-old biologist, told the BBC. ""But we were sure they still existed."" The Asprete, a small nocturnal fish that hides under rocks, has an uncertain future and faces myriad threats.']",0.1851851851851851,0.0,0.111111111111111,0.111111111111111,21.07882351932099
86,86,['Three families are due in court on Tuesday to challenge the decision to exclude non-religious beliefs from the new religious studies GCSE syllabus.'],"['By Judith BurnsEducation reporter From next year, the new GCSE will require pupils in England to study two religions but not humanism. The parents fear excluding humanism may lead children to believe religion ""has a monopoly on truth and on morality"". In February, former Archbishop of Canterbury the Right Reverend Lord Williams urged a government rethink.']",0.225,0.0256410256410256,0.125,0.125,28.234834927809956
87,87,"['A low bridge in Leicestershire has been dubbed the ""most bashed"" in Britain after being struck 25 times in a year.']","['The Watling Street railway bridge on the A5 in Hinckley saw crashes almost once a fortnight on average in the year to the end of March, Network Rail said. Its list of the most commonly struck bridges also included structures in Dudley, Cambridgeshire and Norfolk. However, the organisation said there had been an 11% decrease in bridge crashes compared to the previous year.']",0.238095238095238,0.024390243902439,0.1666666666666666,0.1666666666666666,25.141899067376944
88,88,"[""Obesity should be defined by a person's health - not just their weight, says a new Canadian clinical guideline.""]","['It also advises doctors to go beyond simply recommending diet and exercise. Instead, they should focus on the root causes of weight gain and take a holistic approach to health. The guideline, which was published in the Canadian Medical Association Journal on Tuesday, specifically admonished weight-related stigma against patients in the health system.']",0.1643835616438356,0.0,0.1095890410958904,0.1095890410958904,29.188190724448184
89,89,['Boots has been accused of refusing to cut the cost of one of its morning-after pills for fear of criticism from campaigners.'],"['The British Pregnancy Advisory Service (BPAS), which provides abortion care, wants Boots and other pharmacies to reduce the cost of emergency contraception Levonelle. Boots told the BPAS it wanted to avoid ""incentivising inappropriate use"". The company said it was ""disappointed by the focus"" BPAS had taken.']",0.144927536231884,0.0597014925373134,0.144927536231884,0.144927536231884,24.112993484733757
90,90,"[""Few Germans had expected to enjoy all the trappings of a traditional Christmas this year but new countrywide restrictions, which come into force on Wednesday, will limit festivities to the smallest of family gatherings. No carolling, no parties and even Germany's much loved glühwein stalls will close, as drinking outdoors is banned.""]","['By Jenny HillBBC News, Dresden Announcing the measures at the weekend, Chancellor Angela Merkel said that an existing ""lockdown light"", which closed bars, restaurants, arts and leisure facilities at the beginning of November, had not done enough to tackle Germany\'s second wave. The country has experienced record numbers of infections and deaths in the past fortnight and intensive care units are filling up. What are Germany\'s lockdown measures? There\'ll be no let up over New Year either.']",0.1940298507462686,0.0151515151515151,0.1194029850746268,0.1194029850746268,31.012905061547308
91,91,"[""South Korea's president has promised the wreckage of the Sewol ferry will be raised at the earliest opportunity. But is it that straightforward?""]","['By Roland HughesBBC News The ferry sank in April 2014 causing the deaths of 304 people, and now sits on its side on the sea bed. Experts say the salvage operation could be complicated by a number of factors. But the government is hopeful it can be lifted in one piece - and has put forward plans for how to do so.']",0.2352941176470588,0.0,0.1647058823529411,0.1647058823529411,26.730473875686645
92,92,['More than 600 workers at a food factory are being tested for coronavirus after 19 colleagues tested positive.'],"['A mobile testing unit has been set up outside Peter\'s Food Service unit in Bedwas, Caerphilly. The pies and pasties maker said it had been ""working in a Covid environment for seven months"" with safety measures reviewed on a weekly basis. Caerphilly was the first county in Wales to be placed in a local lockdown following a spike in cases.']",0.0759493670886075,0.0,0.0759493670886075,0.0759493670886075,21.329933759998102
93,93,['A historian has suggested artefacts found in the Highlands and Islands and held in museums outside the area could be returned via community purchases.'],"['By Jackie O\'BrienBBC Scotland news Prof James Hunter\'s comment comes as crofters in Assynt prepare to mark 25 years since the North Lochinver Estate was brought into public ownership. He said the same powers used for community buyouts of land and buildings could be used for ""portable assets"". These include the Lewis Chessmen and the St Ninian\'s Isle Treasure, he said.']",0.1818181818181818,0.0232558139534883,0.1136363636363636,0.1136363636363636,28.902041617023915
94,94,['The makers of hit American TV series Glee are to release a mini-album of Madonna cover songs.'],"['The Power Of Madonna will be the third official record from the show and will be released on Monday 26 April. The first two Glee albums have sold half a million copies each in the US with single Don\'t Stop Believin\' going to number six in the UK singles chart. Producers say it marks ""the next official chapter in the Glee music songbook"".']",0.1463414634146341,0.0249999999999999,0.0975609756097561,0.0975609756097561,26.90454901198199
95,95,"[""A set of hand puppets given to siblings by the creator of a famous children's television show are expected to fetch thousands of pounds at auction.""]","['Vicky Golding and Max Jowett received a set of Sooty, Sweep and Soo puppets from Harry Corbett, who invented the famous puppeting trio. Their father Derek Jowett was a friend of the magician and presenter, who they say gave them the gift when learning that their mother was ill with cancer. The auction is set for 19 November.']",0.2117647058823529,0.0481927710843373,0.188235294117647,0.188235294117647,27.14374447094765
96,96,['Patients from West Cumbria requiring high-risk surgery will have to travel to Carlisle as a result of changes announced by the local NHS trust.'],"['Complex operations will no longer take place at the West Cumberland Hospital in Whitehaven, the North Cumbria University Hospital Trust said. The distance between the two hospitals is almost 40 miles. A spokesman for the Royal College of Nursing (RCN) said the move ""made sense in clinical terms"".']",0.1917808219178082,0.0,0.136986301369863,0.136986301369863,24.92386314945874
97,97,['Pupils living near a legal red light district have been propositioned for sex and their head teacher said he feared one of them could be abducted.'],"['The Managed Approach (MA) area in Holbeck, Leeds, allows sex workers to operate without fear of prosecution. One girl said she was asked for sex as she walked through the zone to school and head teacher Ben Mallinson said he was worried pupils could be harmed. Leeds council urged anyone with concerns to get in touch.']",0.2926829268292683,0.0999999999999999,0.2195121951219512,0.2195121951219512,33.420684764570055
98,98,"[""Doctor Who, Call the Midwife and Mrs Brown's Boys are among the shows that will be in this year's Christmas TV schedule, the BBC has revealed.""]","['It has been ""a real struggle"" to make the usual range of festive shows during Covid, the BBC\'s Charlotte Moore said. But, she added, the stars and crews ""pulled out all the stops"". ""Some of the big talent and the production teams have rallied together, and we feel it\'s really important to have a good Christmas."" The BBC\'s Christmas TV line-up includes special episodes The Goes Wrong Show, Ghosts, Not Going Out, King Gary, Motherland and the return of The Vicar of Dibley.']",0.1913043478260869,0.0530973451327433,0.1391304347826087,0.1391304347826087,27.88040964893944
99,99,"[""The widespread coverage and high drama of the Fifa Women's World Cup has sparked football fever across the UK, with a record-breaking 6.9 million people watching England's most recent clash. There were still far more people watching men's World Cup matches, with 26.5 million viewers tuning in to see England knocked out last year. But there are some ways women's football is hitting the back of the net - while the male strand of the sometimes-beautiful game bounces disappointingly off the crossbar.""]","[""By Alice EvansBBC News 1. Value for money For the men's World Cup last summer, your pockets had to be bulging with Russian roubles if you wanted a chance to see football come home (or not) with your own eyes. The best seats in the house for the France v Croatia men's final cost an eye-watering 66,000 roubles (£824.44).""]",0.2222222222222221,0.0529801324503311,0.1568627450980392,0.1568627450980392,20.7338671094235
